
============================================================
  🤖 Telegram Alert Bot Started
============================================================
  Asset: BTC/USD
  Interval: 15s
  Spread threshold: 0.2%
  Change alert: 2.0% in 5min
  Cooldown: 300s
  Status updates: Every 30s
============================================================
  Press Ctrl+C to stop
============================================================

  [21:45:02] $87,313.88 | Spread: 0.231% | Alerts: 7
  [21:45:18] $87,347.32 | Spread: 0.159% | Alerts: 7 📤
  [21:45:35] $87,343.04 | Spread: 0.168% | Alerts: 7
  [21:45:51] $87,336.90 | Spread: 0.208% | Alerts: 7 📤
  [21:46:08] $87,350.86 | Spread: 0.176% | Alerts: 7
  [21:46:25] $87,317.27 | Spread: 0.189% | Alerts: 7 📤
  [21:46:42] $87,331.09 | Spread: 0.154% | Alerts: 7
  [21:46:58] $87,319.45 | Spread: 0.180% | Alerts: 7 📤
  [21:47:15] $87,334.71 | Spread: 0.189% | Alerts: 7
  [21:47:31] $87,318.81 | Spread: 0.180% | Alerts: 7 📤
  [21:47:48] $87,338.61 | Spread: 0.180% | Alerts: 7
  [21:48:04] $87,329.19 | Spread: 0.159% | Alerts: 7 📤
  [21:48:21] $87,323.48 | Spread: 0.206% | Alerts: 7  📊 Spread alert sent! (0.206%)
  [21:48:38] $87,336.52 | Spread: 0.185% | Alerts: 8 📤
  [21:48:54] $87,307.89 | Spread: 0.171% | Alerts: 8
  [21:49:11] $87,324.44 | Spread: 0.180% | Alerts: 8 📤
  [21:49:29] $87,313.64 | Spread: 0.179% | Alerts: 8
  [21:49:45] $87,317.30 | Spread: 0.187% | Alerts: 8 📤
  [21:50:02] $87,321.58 | Spread: 0.204% | Alerts: 8
  [21:50:18] $87,300.78 | Spread: 0.193% | Alerts: 8 📤
  [21:50:36] $87,313.54 | Spread: 0.198% | Alerts: 8
  [21:50:52] $87,322.36 | Spread: 0.193% | Alerts: 8 📤
  [21:51:09] $87,341.54 | Spread: 0.182% | Alerts: 8
  [21:51:26] $87,313.22 | Spread: 0.191% | Alerts: 8 📤
  [21:51:42] $87,332.86 | Spread: 0.169% | Alerts: 8
  [21:51:59] $87,334.32 | Spread: 0.166% | Alerts: 8 📤
  [21:52:16] $87,338.92 | Spread: 0.220% | Alerts: 8
  [21:52:32] $87,331.60 | Spread: 0.211% | Alerts: 8 📤
  [21:52:49] $87,371.68 | Spread: 0.195% | Alerts: 8
  [21:53:06] $87,377.39 | Spread: 0.182% | Alerts: 8 📤
  [21:53:23] $87,387.89 | Spread: 0.215% | Alerts: 8  📊 Spread alert sent! (0.215%)
  [21:53:40] $87,403.25 | Spread: 0.217% | Alerts: 9 📤
  [21:53:57] $87,382.60 | Spread: 0.238% | Alerts: 9
  [21:54:13] $87,434.03 | Spread: 0.201% | Alerts: 9 📤
  [21:54:30] $87,444.46 | Spread: 0.182% | Alerts: 9
  [21:54:47] $87,446.87 | Spread: 0.177% | Alerts: 9 📤
  [21:55:04] $87,442.17 | Spread: 0.183% | Alerts: 9
  [21:55:20] $87,408.42 | Spread: 0.280% | Alerts: 9 📤
  [21:55:37] $87,491.76 | Spread: 0.287% | Alerts: 9
  [21:55:53] $87,525.99 | Spread: 0.255% | Alerts: 9 📤
  [21:56:10] $87,567.51 | Spread: 0.187% | Alerts: 9
  [21:56:27] $87,568.76 | Spread: 0.184% | Alerts: 9 📤
  [21:56:44] $87,544.89 | Spread: 0.144% | Alerts: 9
  [21:57:00] $87,546.80 | Spread: 0.234% | Alerts: 9 📤
  [21:57:17] $87,572.47 | Spread: 0.207% | Alerts: 9
  [21:57:34] $87,581.61 | Spread: 0.186% | Alerts: 9 📤
  [21:57:50] $87,530.66 | Spread: 0.318% | Alerts: 9
  [21:58:07] $87,603.69 | Spread: 0.180% | Alerts: 9 📤
  [21:58:24] $87,610.42 | Spread: 0.212% | Alerts: 9  📊 Spread alert sent! (0.212%)
  [21:58:41] $87,615.07 | Spread: 0.153% | Alerts: 10 📤
  [21:58:57] $87,568.43 | Spread: 0.221% | Alerts: 10
  [21:59:14] $87,593.12 | Spread: 0.121% | Alerts: 10 📤
  [21:59:31] $87,573.16 | Spread: 0.174% | Alerts: 10
  [21:59:47] $87,595.70 | Spread: 0.239% | Alerts: 10 📤
  [22:00:04] $87,618.91 | Spread: 0.166% | Alerts: 10
  [22:00:21] $87,583.26 | Spread: 0.222% | Alerts: 10 📤
  [22:00:38] $87,620.13 | Spread: 0.137% | Alerts: 10
  [22:00:55] $87,604.63 | Spread: 0.178%  [21:53:06] $87,37  [22:01:12] $87,619.97 | Spread: 0.201% | Alerts: 10
  [22:01:28] $87,632.93 | Spread: 0.171% | Alerts: 10 📤
  [22:01:45] $87,630.46 | Spread: 0.159% | Alerts: 10
  [22:02:02] $87,621.86 | Spread: 0.201% | Alerts: 10 📤
  [22:02:19] $87,672.52 | Spread: 0.152% | Alerts: 10
  [22:02:36] $87,657.05 | Spread: 0.162% | Alerts: 10 📤
  [22:02:52] $87,653.07 | Spread: 0.199% | Alerts: 10
  [22:03:09] $87,665.40 | Spread: 0.170% | Alerts: 10 📤
  [22:03:26] $87,663.54 | Spread: 0.175% | Alerts: 10
  [22:03:43] $87,630.63 | Spread: 0.208% | Alerts: 10  📊 Spread alert sent! (0.208%)
 📤
  [22:04:04] $87,664.09 | Spread: 0.171% | Alerts: 11
  [22:04:21] $87,642.74 | Spread: 0.166% | Alerts: 11 📤
  [22:04:38] $87,635.31 | Spread: 0.170% | Alerts: 11
  [22:04:55] $87,625.13 | Spread: 0.182% | Alerts: 11 📤
  [22:05:13] $87,661.00 | Spread: 0.220% | Alerts: 11
  [22:05:29] $87,681.75 | Spread: 0.189% | Alerts: 11 📤
  [22:05:46] $87,686.57 | Spread: 0.172% | Alerts: 11
  [22:06:02] $87,674.38 | Spread: 0.166% | Alerts: 11 📤
  [22:06:22] $87,687.39 | Spread: 0.190% | Alerts: 11
  [22:06:39] $87,691.02 | Spread: 0.181% | Alerts: 11 📤
  [22:06:58] $87,704.03 | Spread: 0.199% | Alerts: 11
  [22:07:14] $87,713.60 | Spread: 0.177% | Alerts: 11 📤
  [22:07:31] $87,710.31 | Spread: 0.181% | Alerts: 11
  [22:07:48] $87,697.72 | Spread: 0.152% | Alerts: 11 📤
  [22:08:05] $87,664.44 | Spread: 0.140% | Alerts: 11
  [22:08:22] $87,654.90 | Spread: 0.185% | Alerts: 11 📤
  [22:08:39] $87,655.27 | Spread: 0.190% | Alerts: 11
  [22:08:56] $87,654.72 | Spread: 0.160% | Alerts: 11 📤
  [22:09:13] $87,650.46 | Spread: 0.170% | Alerts: 11
  [22:09:30] $87,648.26 | Spread: 0.168% | Alerts: 11 📤
  [22:09:47] $87,632.18 | Spread: 0.163% | Alerts: 11
  [22:10:03] $87,641.59 | Spread: 0.166% | Alerts: 11 📤
  [22:10:20] $87,641.58 | Spread: 0.166% | Alerts: 11
  [22:10:37] $87,644.41 | Spread: 0.191% | Alerts: 11 📤
  [22:10:53] $87,618.98 | Spread: 0.187% | Alerts: 11
  [22:11:10] $87,639.17 | Spread: 0.190% | Alerts: 11 📤
  [22:11:27] $87,634.29 | Spread: 0.181% | Alerts: 11
  [22:11:43] $87,644.24 | Spread: 0.188% | Alerts: 11 📤
  [22:12:00] $87,648.54 | Spread: 0.199% | Alerts: 11
  [22:12:17] $87,657.95 | Spread: 0.178% | Alerts: 11 📤
  [22:12:34] $87,661.24 | Spread: 0.184% | Alerts: 11
  [22:12:51] $87,659.80 | Spread: 0.178% | Alerts: 11 📤
  [22:13:08] $87,645.11 | Spread: 0.153% | Alerts: 11
  [22:13:25] $87,624.67 | Spread: 0.169% | Alerts: 11 📤
  [22:13:42] $87,644.31 | Spread: 0.173% | Alerts: 11
  [22:13:58] $87,644.31 | Spread: 0.173% | Alerts: 11 📤
  [22:14:15] $87,652.38 | Spread: 0.191% | Alerts: 11
  [22:14:31] $87,638.68 | Spread: 0.199% | Alerts: 11 📤
  [22:14:48] $87,675.95 | Spread: 0.173% | Alerts: 11
  [22:15:05] $87,670.93 | Spread: 0.162% | Alerts: 11 📤
  [22:15:22] $87,662.28 | Spread: 0.151% | Alerts: 11
  [22:15:38] $87,630.85 | Spread: 0.167% | Alerts: 11 📤
  [22:15:55] $87,652.07 | Spread: 0.175% | Alerts: 11
  [22:16:12] $87,652.07 | Spread: 0.175% | Alerts: 11 📤
  [22:16:29] $87,648.69 | Spread: 0.182% | Alerts: 11
  [22:16:46] $87,629.80 | Spread: 0.182% | Alerts: 11 📤
  [22:17:02] $87,651.02 | Spread: 0.177% | Alerts: 11
  [22:17:19] $87,651.08 | Spread: 0.177% | Alerts: 11 📤
  [22:17:36] $87,651.08 | Spread: 0.177% | Alerts: 11
  [22:17:52] $87,650.63 | Spread: 0.176% | Alerts: 11 📤
  [22:18:09] $87,632.80 | Spread: 0.194% | Alerts: 11
  [22:18:25] $87,661.38 | Spread: 0.206% | Alerts: 11  📊 Spread alert sent! (0.206%)
 📤
  [22:18:42] $87,677.25 | Spread: 0.171% | Alerts: 12
  [22:18:59] $87,675.01 | Spread: 0.176% | Alerts: 12 📤
  [22:19:16] $87,646.29 | Spread: 0.186% | Alerts: 12
  [22:19:32] $87,672.83 | Spread: 0.181% | Alerts: 12 📤
  [22:19:49] $87,676.48 | Spread: 0.172% | Alerts: 12
  [22:20:05] $87,673.99 | Spread: 0.178% | Alerts: 12 📤
  [22:20:22] $87,669.93 | Spread: 0.173% | Alerts: 12
  [22:20:39] $87,679.91 | Spread: 0.223% | Alerts: 12 📤
  [22:20:56] $87,681.09 | Spread: 0.226% | Alerts: 12
  [22:21:12] $87,705.77 | Spread: 0.170% | Alerts: 12 📤
  [22:21:29] $87,701.12 | Spread: 0.180% | Alerts: 12
  [22:21:45] $87,702.24 | Spread: 0.178% | Alerts: 12 📤
  [22:22:02] $87,701.07 | Spread: 0.174% | Alerts: 12
  [22:22:18] $87,701.07 | Spread: 0.174% | Alerts: 12 📤
  [22:22:35] $87,695.79 | Spread: 0.187% | Alerts: 12
  [22:22:52] $87,671.85 | Spread: 0.187% | Alerts: 12 📤
  [22:23:08] $87,698.19 | Spread: 0.181% | Alerts: 12
  [22:23:25] $87,696.73 | Spread: 0.184% | Alerts: 12 📤
  [22:23:42] $87,698.35 | Spread: 0.181% | Alerts: 12
  [22:23:58] $87,674.43 | Spread: 0.181% | Alerts: 12 📤
  [22:24:15] $87,697.05 | Spread: 0.184% | Alerts: 12
  [22:24:31] $87,697.78 | Spread: 0.182% | Alerts: 12 📤
  [22:24:48] $87,683.23 | Spread: 0.161% | Alerts: 12
  [22:25:05] $87,673.69 | Spread: 0.182% | Alerts: 12 📤
  [22:25:22] $87,673.21 | Spread: 0.183% | Alerts: 12
  [22:25:38] $87,673.56 | Spread: 0.183% | Alerts: 12 📤
  [22:25:55] $87,674.17 | Spread: 0.181% | Alerts: 12
  [22:26:11] $87,674.17 | Spread: 0.181% | Alerts: 12 📤
  [22:26:28] $87,658.26 | Spread: 0.198% | Alerts: 12
  [22:26:44] $87,685.23 | Spread: 0.189% | Alerts: 12 📤
  [22:27:02] $87,689.02 | Spread: 0.180% | Alerts: 12
  [22:27:18] $87,689.02 | Spread: 0.180% | Alerts: 12 📤
  [22:27:35] $87,663.44 | Spread: 0.181% | Alerts: 12
  [22:27:52] $87,690.66 | Spread: 0.176% | Alerts: 12 📤
  [22:28:09] $87,689.98 | Spread: 0.178% | Alerts: 12
  [22:28:25] $87,691.37 | Spread: 0.175% | Alerts: 12 📤
  [22:28:42] $87,666.42 | Spread: 0.177% | Alerts: 12
  [22:28:59] $87,689.68 | Spread: 0.179% | Alerts: 12 📤
  [22:29:16] $87,687.82 | Spread: 0.183% | Alerts: 12
  [22:29:32] $87,682.41 | Spread: 0.175% | Alerts: 12 📤
  [22:29:49] $87,683.26 | Spread: 0.173% | Alerts: 12
  [22:30:06] $87,662.54 | Spread: 0.173% | Alerts: 12 📤
  [22:30:23] $87,684.61 | Spread: 0.170% | Alerts: 12
  [22:30:39] $87,684.62 | Spread: 0.170% | Alerts: 12 📤
  [22:30:56] $87,684.63 | Spread: 0.170% | Alerts: 12
  [22:31:12] $87,685.03 | Spread: 0.169% | Alerts: 12 📤
  [22:31:29] $87,688.89 | Spread: 0.181% | Alerts: 12
  [22:31:45] $87,689.98 | Spread: 0.178% | Alerts: 12 📤
  [22:32:03] $87,698.54 | Spread: 0.193% | Alerts: 12
  [22:32:20] $87,700.65 | Spread: 0.198% | Alerts: 12 📤
  [22:32:37] $87,703.43 | Spread: 0.182% | Alerts: 12
  [22:32:53] $87,704.52 | Spread: 0.179% | Alerts: 12 📤
  [22:33:10] $87,706.51 | Spread: 0.174% | Alerts: 12
  [22:33:27] $87,705.07 | Spread: 0.178% | Alerts: 12 📤
  [22:33:44] $87,685.73 | Spread: 0.193% | Alerts: 12
  [22:34:00] $87,716.14 | Spread: 0.171% | Alerts: 12 📤
  [22:34:17] $87,716.36 | Spread: 0.171% | Alerts: 12
  [22:34:33] $87,717.66 | Spread: 0.168% | Alerts: 12 📤
  [22:34:50] $87,718.47 | Spread: 0.166% | Alerts: 12
  [22:35:06] $87,696.09 | Spread: 0.173% | Alerts: 12 📤
  [22:35:24] $87,721.29 | Spread: 0.169% | Alerts: 12
  [22:35:40] $87,723.34 | Spread: 0.167% | Alerts: 12 📤
  [22:35:57] $87,725.60 | Spread: 0.162% | Alerts: 12
  [22:36:13] $87,702.91 | Spread: 0.161% | Alerts: 12 📤
  [22:36:30] $87,725.34 | Spread: 0.163% | Alerts: 12
  [22:36:46] $87,726.38 | Spread: 0.165% | Alerts: 12 📤
  [22:37:03] $87,728.21 | Spread: 0.169% | Alerts: 12
  [22:37:19] $87,728.74 | Spread: 0.168% | Alerts: 12 📤
  [22:37:36] $87,725.79 | Spread: 0.168% | Alerts: 12
  [22:37:53] $87,729.71 | Spread: 0.170% | Alerts: 12 📤
  [22:38:09] $87,732.45 | Spread: 0.176% | Alerts: 12
  [22:38:26] $87,732.45 | Spread: 0.176% | Alerts: 12 📤
  [22:38:43] $87,719.35 | Spread: 0.206% | Alerts: 12  📊 Spread alert sent! (0.206%)
  [22:38:59] $87,767.46 | Spread: 0.176% | Alerts: 13 📤
  [22:39:17] $87,771.09 | Spread: 0.187% | Alerts: 13
  [22:39:33] $87,770.99 | Spread: 0.148% | Alerts: 13 📤
  [22:39:50] $87,758.99 | Spread: 0.175% | Alerts: 13
  [22:40:07] $87,743.11 | Spread: 0.186% | Alerts: 13 📤
  [22:40:24] $87,763.67 | Spread: 0.186% | Alerts: 13
  [22:40:40] $87,767.81 | Spread: 0.177% | Alerts: 13 📤
  [22:40:57] $87,767.81 | Spread: 0.177% | Alerts: 13
